fecha,gym_id,sede,ciudad,provincia,membership,segmento_cliente,cliente_id,edad,genero,fecha_alta,antiguedad_meses,activo,promocion,canal,dispositivo,clima,feriado,indice_competencia,tendencia_busqueda,visitas_mes,tasa_participacion_clases,sesiones_personal_trainer,ingreso_membresia,ingreso_clases,ingreso_personal_trainer,ingreso_retail,ingreso_total,costo_staff,costo_alquiler,costo_servicios,costo_marketing,capex_asignado,costo_total,profit,nps,satisfaccion,riesgo_churn,cancelaciones,referidos,ocupacion,downtime_equipos
2025-08-12,GYM001,oberFiting - Palermo,Palermo,CABA,Premium,Recurrente,C04998,26,F,2024-02-29,18,Sí,Sí,Presencial,Mobile,Lluvioso,No,0.9,86,8,0.518,2,29750.0,3563.89,20125.51,3103.73,56543.13,7779.51,5127.73,3169.23,3845.71,0,19922.18,36620.95,41,8,0.158,0,0,0.67,0.016
2025-08-12,GYM003,oberFiting - Recoleta,Recoleta,CABA,Trimestral,Nuevo,C04055,41,M,2024-02-01,18,Sí,Sí,Web,Mobile,Nublado,No,1.1,38,10,0.494,0,45900.0,3138.96,0.0,2267.7,51306.66,8702.41,4745.63,2506.7,3670.75,0,19625.49,31681.17,47,6,0.251,0,0,0.75,0.066
2025-08-13,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Premium,Recurrente,C06961,23,F,2024-11-29,9,Sí,No,App,Desktop,Soleado,No,0.98,39,4,0.761,6,35000.0,2233.9,66340.71,947.91,104522.52,9533.54,7358.32,3400.6,1807.93,3000,25100.39,79422.13,59,10,0.264,0,1,0.52,0.031
2025-08-13,GYM003,oberFiting - Recoleta,Recoleta,CABA,Premium,Nuevo,C08479,35,M,2024-08-12,12,Sí,No,Web,Mobile,Nublado,No,1.14,100,11,0.462,4,35000.0,1046.29,26506.69,1022.79,63575.77,8454.07,4928.61,1829.88,2410.73,0,17623.29,45952.48,48,6,0.234,0,0,0.73,0.025
2025-08-14,GYM002,oberFiting - Belgrano,Belgrano,CABA,Anual,Recurrente,C04466,37,M,2024-05-28,15,No,No,Presencial,Mobile,Lluvioso,No,0.91,78,7,0.292,2,190000.0,865.0,15090.38,891.26,206846.64,8826.31,5193.48,3079.96,2901.22,3000,23000.97,183845.67,13,7,0.251,1,0,0.59,0.004
2025-08-14,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Trimestral,Recurrente,C04841,43,F,2024-06-29,14,Sí,No,App,Mobile,Nublado,No,1.02,50,8,0.726,0,54000.0,1963.95,0.0,4706.67,60670.62,7409.75,5205.66,2410.94,1522.19,5000,21548.54,39122.08,38,9,0.187,0,0,0.64,0.01
2025-08-14,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Mensual,Nuevo,C01886,43,F,2024-06-27,14,Sí,No,App,Mobile,Caluroso,No,1.22,47,6,0.359,1,20000.0,2320.4,6997.22,844.27,30161.89,9298.92,5430.28,2034.76,1288.8,0,18052.76,12109.13,61,8,0.294,0,0,0.58,0.0
2025-08-15,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Premium,Recurrente,C10430,22,M,2024-08-09,12,Sí,No,Web,Desktop,Frío,No,0.93,37,3,0.588,2,35000.0,4549.43,18247.92,2596.63,60393.98,10328.23,5833.19,2016.04,1225.2,3000,22402.66,37991.32,58,9,0.301,0,1,0.47,0.005
2025-08-15,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Premium,VIP,C07774,42,F,2024-06-29,14,Sí,No,Llamada,Mobile,Soleado,No,0.81,43,16,0.612,7,35000.0,1391.61,83569.02,1638.72,131599.35,10608.57,6342.4,2168.85,2927.17,3000,25046.99,106552.36,62,8,0.039,0,0,0.88,0.005
2025-08-15,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Nuevo,C03530,27,M,2024-06-26,14,Sí,No,App,Desktop,Soleado,No,1.05,32,5,0.419,0,20000.0,1772.28,0.0,4443.88,26216.16,9697.64,5633.97,2580.96,2182.8,0,20095.37,6120.79,53,9,0.308,0,2,0.55,0.018
2025-08-16,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,VIP,C11678,35,M,2024-07-13,13,Sí,No,Presencial,Tablet,Lluvioso,No,1.01,38,5,0.402,0,20000.0,1729.7,0.0,2638.8,24368.5,10287.62,5509.03,2654.33,1079.9,0,19530.88,4837.62,47,7,0.23,0,0,0.53,0.011
2025-08-17,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C11189,36,F,2024-03-15,17,Sí,No,App,Mobile,Nublado,No,1.05,11,4,0.686,1,20000.0,3210.18,11667.33,3740.18,38617.69,8330.95,6252.96,2957.19,714.07,0,18255.17,20362.52,57,8,0.221,0,0,0.52,0.007
2025-08-17,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Recurrente,C02317,36,F,2024-08-05,12,Sí,No,App,Mobile,Soleado,No,1.06,54,1,0.142,0,20000.0,1099.67,0.0,1051.44,22151.11,8116.7,6578.34,2979.88,2588.25,5000,25263.17,-3112.06,36,7,0.336,0,1,0.43,0.026
2025-08-18,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C10020,26,M,2024-06-21,14,Sí,No,App,Tablet,Soleado,No,0.99,28,6,0.382,2,20000.0,2487.58,23706.34,2949.81,49143.73,7510.53,5966.67,1786.36,1327.48,0,16591.04,32552.69,20,8,0.212,0,0,0.58,0.037
2025-08-18,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Anual,Recurrente,C10028,26,F,2025-04-27,4,Sí,No,Presencial,Desktop,Soleado,No,0.8,49,6,0.636,0,190000.0,3428.7,0.0,6979.81,200408.51,9320.8,5902.63,2416.61,2611.54,3000,23251.58,177156.93,26,8,0.236,0,0,0.58,0.012
2025-08-18,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Nuevo,C11872,47,F,2024-07-12,13,Sí,No,App,Desktop,Nublado,No,1.06,63,3,0.159,1,20000.0,1352.83,7575.7,5060.86,33989.39,8256.95,5547.06,2649.8,712.21,0,17166.02,16823.37,86,8,0.374,0,0,0.49,0.016
2025-08-18,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Premium,Recurrente,C07146,39,F,2025-02-25,6,Sí,No,App,Tablet,Soleado,No,1.07,45,12,0.428,4,35000.0,3032.82,35128.68,3219.35,76380.85,6031.12,5124.51,2662.02,1573.85,3000,18391.5,57989.35,74,9,0.137,0,2,0.76,0.013
2025-08-18,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,VIP,C08446,35,X,2024-07-05,13,Sí,No,App,Mobile,Soleado,No,1.01,74,9,0.663,1,20000.0,4563.58,7484.08,1424.01,35471.67,7651.52,5975.52,1633.07,2105.49,3000,20365.6,15106.07,62,8,0.124,0,1,0.67,0.001
2025-08-19,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Trimestral,Recurrente,C03720,35,F,2024-02-10,18,Sí,No,App,Mobile,Nublado,No,1.03,42,7,0.303,1,54000.0,2484.69,6327.42,4080.16,66892.27,10098.62,5762.58,2989.86,1833.86,0,20684.92,46207.35,58,6,0.25,0,0,0.61,0.026
2025-08-20,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Anual,Nuevo,C02584,20,M,2024-05-09,15,Sí,No,App,Desktop,Caluroso,No,1.18,45,6,0.582,0,190000.0,4191.44,0.0,4401.14,198592.58,9247.68,5522.13,2519.07,584.15,0,17873.03,180719.55,11,7,0.322,0,0,0.58,0.009
2025-08-20,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Trimestral,Recurrente,C02920,33,F,2024-03-06,17,Sí,No,Presencial,Mobile,Nublado,No,0.77,63,12,0.648,1,54000.0,5483.23,7776.66,971.11,68231.0,10470.81,6660.0,2957.22,394.56,0,20482.59,47748.41,69,7,0.115,0,0,0.76,0.021
2025-08-20,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Trimestral,Nuevo,C11755,36,F,2024-07-18,13,Sí,No,Web,Mobile,Frío,Sí,1.14,89,2,0.194,0,54000.0,673.64,0.0,2014.25,56687.89,9521.39,5314.73,1801.74,2692.59,0,19330.45,37357.44,54,7,0.441,0,0,0.44,0.036
2025-08-20,GYM003,oberFiting - Recoleta,Recoleta,CABA,Trimestral,VIP,C07041,49,F,2024-09-06,11,Sí,No,App,Mobile,Nublado,No,1.12,46,8,0.524,1,54000.0,4461.17,11812.58,759.43,76033.18,10508.55,5665.52,2446.46,2400.82,3000,24021.35,52011.83,34,8,0.208,0,0,0.64,0.055
2025-08-21,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Nuevo,C04403,24,F,2024-05-05,15,Sí,No,App,Mobile,Soleado,No,1.08,62,2,0.048,2,20000.0,134.81,15291.63,3286.06,38712.5,9659.16,5651.77,2820.55,1531.88,0,19663.36,19049.14,10,8,0.405,0,0,0.46,0.003
2025-08-21,GYM003,oberFiting - Recoleta,Recoleta,CABA,Trimestral,Nuevo,C03720,44,F,2024-05-26,15,No,No,App,Mobile,Nublado,No,1.01,55,11,0.548,0,54000.0,4758.05,0.0,6674.67,65432.72,7925.83,6898.49,3064.72,2251.54,0,20140.58,45292.14,66,6,0.225,1,0,0.73,0.028
2025-08-22,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Mensual,Recurrente,C05533,30,M,2024-07-25,13,Sí,No,Web,Desktop,Nublado,Sí,0.93,36,0,0.512,0,20000.0,2214.35,0.0,10289.1,32503.45,9008.95,6830.59,2889.73,1297.27,0,20026.54,12476.91,52,6,0.319,0,0,0.4,0.018
2025-08-22,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Trimestral,Recurrente,C05551,24,F,2025-03-06,5,Sí,No,App,Mobile,Lluvioso,No,1.01,62,6,0.356,3,54000.0,2772.43,29997.88,1874.85,88645.16,10305.18,6754.41,2778.4,2540.24,5000,27378.23,61266.93,59,6,0.264,0,1,0.56,0.048
2025-08-23,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,VIP,C07894,22,F,2024-02-05,18,Sí,No,Presencial,Mobile,Soleado,No,0.84,58,7,0.604,1,20000.0,2482.55,10879.32,1614.19,34976.06,10231.14,7129.05,3350.23,1895.76,3000,25606.18,9369.88,60,6,0.17,0,0,0.61,0.013
2025-08-23,GYM002,oberFiting - Belgrano,Belgrano,CABA,Anual,Recurrente,C11053,20,F,2024-12-14,8,Sí,No,Web,Tablet,Lluvioso,No,0.98,40,8,0.445,1,190000.0,948.79,10008.61,464.37,201421.77,10410.49,6039.86,1983.96,1175.6,0,19609.91,181811.86,28,8,0.216,0,0,0.62,0.003
2025-08-23,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Mensual,Recurrente,C11273,30,F,2024-11-17,9,Sí,Sí,App,Desktop,Caluroso,Sí,1.08,53,7,0.354,0,17000.0,968.08,0.0,4426.98,22395.06,10737.32,4729.82,2228.07,3995.81,3000,24691.02,-2295.96,50,8,0.195,0,0,0.66,0.009
2025-08-24,GYM002,oberFiting - Belgrano,Belgrano,CABA,Premium,VIP,C10265,52,M,2024-07-27,13,Sí,No,Web,Mobile,Caluroso,No,0.95,60,9,0.325,2,35000.0,1929.75,19914.22,2275.06,64119.03,7488.19,7017.53,3244.8,2213.1,0,19963.62,44155.41,65,7,0.207,0,1,0.67,0.002
2025-08-24,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Nuevo,C05854,32,M,2024-11-12,9,Sí,Sí,App,Mobile,Nublado,No,1.1,62,6,0.288,0,17000.0,626.81,0.0,1419.65,19046.46,8536.58,5100.02,2228.43,3745.09,0,19610.12,-563.66,78,9,0.301,0,1,0.63,0.003
2025-08-24,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C02618,23,M,2024-08-07,12,Sí,No,Web,Desktop,Nublado,No,0.92,31,7,0.511,1,20000.0,4066.59,7973.7,4432.21,36472.5,8667.37,5197.25,1902.77,2354.9,0,18122.29,18350.21,37,9,0.179,0,0,0.61,0.027
2025-08-24,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Recurrente,C10868,35,M,2024-02-17,18,Sí,No,App,Desktop,Nublado,No,0.96,58,6,0.437,0,20000.0,1721.25,0.0,927.11,22648.36,10184.9,5939.74,556.33,1125.53,0,17806.5,4841.86,44,5,0.206,0,0,0.58,0.003
2025-08-24,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C04275,35,M,2024-11-21,9,Sí,No,App,Tablet,Frío,No,0.95,55,4,0.58,1,20000.0,3050.63,9808.57,3252.26,36111.46,7242.53,4661.95,2831.41,2063.75,0,16799.64,19311.82,79,10,0.232,0,0,0.5,0.038
2025-08-25,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Anual,Recurrente,C04969,37,F,2024-08-30,12,Sí,Sí,App,Desktop,Nublado,No,1.11,80,8,0.742,1,180500.0,3835.87,11118.58,1015.75,196470.2,7507.66,6936.86,2636.62,2641.24,5000,24722.38,171747.82,49,7,0.186,0,1,0.69,0.002
2025-08-25,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Trimestral,Recurrente,C00307,16,M,2024-12-11,8,Sí,Sí,Web,Mobile,Lluvioso,No,0.93,71,8,0.424,4,45900.0,3202.47,38167.31,3491.28,90761.06,8448.1,5712.25,3300.51,3921.56,0,21382.42,69378.64,61,8,0.218,0,0,0.67,0.004
2025-08-25,GYM008,oberFiting - Salta,Salta,Salta,Anual,Recurrente,C08837,52,F,2024-06-13,14,Sí,Sí,App,Desktop,Nublado,No,1.09,56,10,0.453,2,171000.0,2916.7,22019.68,3587.31,199523.69,7676.57,7002.37,2742.41,3623.38,0,21044.73,178478.96,42,8,0.175,0,0,0.75,0.041
2025-08-26,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Anual,Recurrente,C08812,39,M,2024-08-03,12,Sí,No,App,Mobile,Caluroso,No,0.97,26,2,0.18,0,190000.0,853.38,0.0,6210.04,197063.42,9205.63,6994.39,2553.7,2222.54,0,20976.26,176087.16,21,8,0.362,0,0,0.46,0.008
2025-08-26,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C00809,30,F,2024-05-30,15,Sí,No,Web,Mobile,Soleado,No,0.97,46,2,0.26,1,20000.0,1500.89,9761.23,177.97,31440.09,10051.07,5806.87,2661.94,1919.45,0,20439.33,11000.76,100,9,0.304,0,1,0.46,0.014
2025-08-26,GYM003,oberFiting - Recoleta,Recoleta,CABA,Premium,VIP,C02836,35,M,2024-01-11,19,Sí,Sí,App,Desktop,Soleado,No,0.96,95,6,0.234,1,33250.0,1365.67,6440.59,1402.15,44458.41,11262.49,5600.17,1771.24,3592.18,5000,27226.08,17232.33,54,10,0.277,0,1,0.63,0.022
2025-08-27,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Nuevo,C06019,37,F,2025-02-05,6,Sí,No,App,Mobile,Nublado,No,0.93,30,6,0.26,0,20000.0,1536.17,0.0,651.86,22188.03,8298.98,7150.79,3083.7,1021.35,0,19554.82,2633.21,56,7,0.304,0,0,0.58,0.025
2025-08-27,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Trimestral,Recurrente,C03534,32,F,2025-02-01,6,Sí,No,Presencial,Desktop,Caluroso,No,1.06,52,4,0.521,0,54000.0,1874.0,0.0,2647.65,58521.65,10575.14,5512.26,2984.49,1353.3,5000,25425.19,33096.46,71,4,0.288,0,0,0.52,0.008
2025-08-27,GYM008,oberFiting - Salta,Salta,Salta,Anual,Recurrente,C08644,35,F,2024-06-19,14,Sí,Sí,Web,Mobile,Frío,No,0.93,11,8,0.424,1,171000.0,3253.0,9264.73,5541.58,189059.31,8505.84,6358.41,3112.55,1195.34,3000,22172.14,166887.17,58,8,0.218,0,0,0.67,0.012
2025-08-28,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C03393,39,M,2024-08-14,12,Sí,Sí,App,Mobile,Soleado,No,1.2,58,7,0.113,2,18000.0,919.05,20948.62,1216.7,41084.37,8979.63,7506.97,2000.48,2866.17,3000,24353.25,16731.12,41,9,0.219,0,0,0.66,0.02
2025-08-28,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Trimestral,Recurrente,C00237,52,M,2024-02-08,18,Sí,Sí,App,Mobile,Soleado,No,0.99,80,7,0.333,0,45900.0,2596.15,0.0,1556.83,50052.98,9319.26,5469.27,2142.59,3850.7,0,20781.82,29271.16,6,7,0.247,0,0,0.66,0.03
2025-08-29,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C11902,32,F,2024-12-08,8,Sí,No,Presencial,Mobile,Frío,No,0.86,54,6,0.497,0,20000.0,1230.6,0.0,2705.86,23936.46,8938.26,5882.4,2066.57,1510.43,3000,21397.66,2538.8,26,6,0.2,0,0,0.56,0.027
2025-08-29,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Premium,VIP,C02115,27,M,2024-01-21,19,Sí,No,Web,Desktop,Caluroso,Sí,1.03,60,8,0.441,3,35000.0,3474.67,18769.06,2168.61,59412.34,7972.62,5312.76,2626.68,1942.64,0,17854.7,41557.64,81,9,0.216,0,0,0.64,0.006
2025-08-29,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C08848,39,F,2024-09-17,11,No,No,Web,Desktop,Nublado,No,0.91,65,9,0.348,0,20000.0,2727.14,0.0,3413.37,26140.51,8849.66,5639.15,1829.05,1420.11,3000,20737.97,5402.54,57,7,0.155,1,0,0.67,0.03
2025-08-29,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Premium,Recurrente,C00084,32,F,2024-06-12,14,Sí,No,App,Mobile,Soleado,No,1.02,62,10,0.734,3,35000.0,3445.92,23181.3,2924.91,64552.13,7392.41,6064.31,2476.6,1108.38,0,17041.7,47510.43,43,9,0.147,0,0,0.7,0.003
2025-08-30,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C00258,38,F,2025-01-25,7,Sí,No,App,Desktop,Soleado,Sí,0.94,23,3,0.446,1,20000.0,1990.74,10517.08,3411.31,35919.13,6525.9,5886.32,1924.37,2239.73,0,16576.32,19342.81,57,7,0.265,0,0,0.49,0.012
2025-08-30,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Trimestral,Recurrente,C09333,26,F,2025-01-27,7,Sí,No,App,Mobile,Nublado,No,1.03,61,4,0.555,0,54000.0,1258.01,0.0,1545.48,56803.49,7784.41,5344.36,2142.01,2036.56,0,17307.34,39496.15,27,8,0.285,0,0,0.52,0.004
2025-08-31,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Trimestral,Recurrente,C08487,41,F,2024-09-01,11,Sí,No,App,Desktop,Nublado,No,1.2,44,1,0.751,0,54000.0,4305.33,0.0,2866.73,61172.06,8879.62,5759.73,2579.63,1140.94,5000,23359.92,37812.14,69,6,0.325,0,0,0.43,0.01
2025-08-31,GYM003,oberFiting - Recoleta,Recoleta,CABA,Premium,Nuevo,C07339,39,F,2024-05-06,15,No,No,App,Desktop,Nublado,No,0.97,46,12,0.489,3,35000.0,1531.63,31612.39,1799.17,69943.19,8415.24,5731.72,1955.33,1579.17,0,17681.46,52261.73,55,7,0.211,1,1,0.76,0.014
2025-09-01,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Trimestral,Recurrente,C09910,35,M,2024-04-07,17,Sí,No,App,Mobile,Frío,No,0.94,67,4,0.315,2,54000.0,1338.74,18856.59,4746.15,78941.48,9376.33,5358.69,2041.87,973.62,0,17750.51,61190.97,44,8,0.309,0,0,0.5,0.042
2025-09-01,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Recurrente,C07255,43,M,2024-09-24,12,Sí,No,Web,Mobile,Frío,No,0.99,10,2,0.374,1,20000.0,1840.53,7464.5,4375.61,33680.64,6552.33,5646.7,3204.82,2523.99,0,17927.84,15752.8,44,8,0.293,0,0,0.44,0.005
2025-09-01,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Nuevo,C07863,33,M,2024-07-08,14,No,Sí,App,Desktop,Soleado,No,0.85,71,3,0.37,0,17000.0,1819.6,0.0,2449.69,21269.29,6204.39,5422.04,1607.75,2987.42,0,16221.6,5047.69,36,5,0.353,1,0,0.54,0.006
2025-09-01,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Nuevo,C11071,36,F,2024-10-08,11,No,Sí,Presencial,Mobile,Frío,No,1.05,37,5,0.124,0,18000.0,575.13,0.0,5850.9,24426.03,10884.78,5906.65,3469.26,2607.77,5000,27868.46,-3442.43,37,6,0.338,1,0,0.58,0.051
2025-09-02,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Premium,Recurrente,C02201,36,F,2024-08-31,13,Sí,No,Presencial,Desktop,Lluvioso,No,0.93,44,2,0.179,5,35000.0,884.84,42560.66,1109.7,79555.2,7703.16,6798.38,3046.64,1704.28,0,19252.46,60302.74,51,8,0.362,0,0,0.44,0.022
2025-09-02,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Trimestral,Recurrente,C03765,28,M,2024-01-26,20,Sí,No,Web,Mobile,Soleado,No,1.1,52,6,0.657,3,54000.0,1775.71,24514.48,6405.71,86695.9,9463.44,6144.31,2087.55,2094.17,5000,24789.47,61906.43,65,9,0.234,0,0,0.58,0.009
2025-09-02,GYM001,oberFiting - Palermo,Palermo,CABA,Trimestral,Nuevo,C07928,31,F,2024-12-20,9,Sí,No,App,Mobile,Frío,No,0.96,67,4,0.38,0,54000.0,1335.87,0.0,1099.15,56435.02,7170.92,7153.89,1922.93,1328.99,0,17576.73,38858.29,46,7,0.382,0,0,0.5,0.022
2025-09-02,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Recurrente,C01433,28,F,2024-05-03,16,Sí,Sí,App,Mobile,Nublado,No,0.9,40,12,0.638,1,18000.0,4285.36,7642.66,422.05,30350.07,10767.37,5908.71,2392.56,2824.59,0,21893.23,8456.84,31,7,0.066,0,0,0.81,0.009
2025-09-02,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C01917,31,M,2024-01-18,20,Sí,No,App,Mobile,Soleado,No,0.95,57,11,0.326,3,20000.0,781.67,24330.66,2039.76,47152.09,9059.54,6549.8,2576.83,2389.18,3000,23575.35,23576.74,46,7,0.117,0,0,0.73,0.012
2025-09-03,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,VIP,C11730,41,M,2025-01-28,8,Sí,No,App,Tablet,Nublado,No,1.08,64,6,0.259,0,20000.0,1567.94,0.0,1136.36,22704.3,8673.95,5122.44,1767.99,676.62,0,16241.0,6463.3,36,8,0.224,0,1,0.58,0.013
2025-09-03,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Recurrente,C05630,22,M,2024-06-28,15,Sí,No,Web,Mobile,Soleado,No,0.91,72,10,0.446,0,20000.0,1553.52,0.0,4238.09,25791.61,8969.76,6894.1,2774.62,1171.78,0,19810.26,5981.35,23,7,0.125,0,0,0.7,0.019
2025-09-03,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C10356,35,F,2024-06-22,15,Sí,No,App,Mobile,Caluroso,No,0.91,53,4,0.494,0,20000.0,2575.51,0.0,1601.87,24177.38,8221.12,4491.92,1732.79,868.16,0,15313.99,8863.39,38,8,0.241,0,0,0.52,0.017
2025-09-04,GYM002,oberFiting - Belgrano,Belgrano,CABA,Trimestral,Recurrente,C07554,29,F,2024-08-30,13,Sí,No,Presencial,Mobile,Nublado,No,0.83,76,7,0.177,1,54000.0,833.57,7429.83,1929.33,64192.73,9405.32,5599.55,3482.93,1649.31,0,20137.11,44055.62,44,6,0.262,0,0,0.61,0.019
2025-09-04,GYM002,oberFiting - Belgrano,Belgrano,CABA,Premium,Recurrente,C09531,21,F,2024-04-18,17,No,No,App,Mobile,Caluroso,No,0.93,37,8,0.586,5,35000.0,2278.87,48464.48,7014.5,92757.85,8800.28,7674.34,2853.38,1891.6,3000,24219.6,68538.25,44,7,0.201,1,1,0.64,0.029
2025-09-04,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Nuevo,C02772,32,M,2024-04-05,17,Sí,No,Web,Mobile,Nublado,No,0.8,78,10,0.053,1,20000.0,371.37,8426.83,1828.89,30627.09,10390.88,6120.08,2064.61,2439.72,0,21015.29,9611.8,33,6,0.245,0,0,0.7,0.006
2025-09-05,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C00407,24,M,2024-03-10,18,Sí,No,Web,Desktop,Lluvioso,No,0.89,31,4,0.299,0,20000.0,790.16,0.0,2736.62,23526.78,7181.54,5689.3,2444.1,645.91,0,15960.85,7565.93,36,8,0.26,0,0,0.5,0.035
2025-09-06,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Recurrente,C06921,33,M,2024-09-30,12,Sí,No,App,Mobile,Nublado,No,1.1,59,6,0.564,0,20000.0,1871.25,0.0,1390.43,23261.68,13926.83,6410.56,2309.13,794.65,0,23441.17,-179.49,39,8,0.194,0,0,0.58,0.029
2025-09-06,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Premium,Recurrente,C07530,31,M,2024-01-31,20,Sí,No,Web,Mobile,Lluvioso,No,1.12,64,4,0.464,4,35000.0,2663.22,42611.4,3110.54,83385.16,11205.62,6648.25,1993.25,3123.66,0,22970.78,60414.38,73,7,0.294,0,0,0.5,0.007
2025-09-06,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Recurrente,C09387,33,F,2024-10-12,11,Sí,No,Web,Mobile,Soleado,No,0.87,53,7,0.363,1,20000.0,2697.91,6070.91,3175.45,31944.27,8951.76,5755.48,2302.66,2884.64,3000,22894.54,9049.73,39,7,0.194,0,0,0.61,0.014
2025-09-07,GYM003,oberFiting - Recoleta,Recoleta,CABA,Premium,VIP,C04605,29,F,2025-02-05,7,No,Sí,App,Desktop,Nublado,No,0.97,38,12,0.367,2,31500.0,1450.71,15840.58,3759.83,54551.12,9440.05,5783.93,2281.58,1974.35,5000,24479.91,30071.21,53,10,0.143,1,0,0.81,0.023
2025-09-09,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C00833,39,M,2024-07-17,14,Sí,No,Web,Mobile,Caluroso,No,1.18,30,2,0.234,3,20000.0,1075.82,29584.41,4935.05,55595.28,8261.69,6090.78,3089.16,2312.53,0,19754.16,35841.12,86,6,0.307,0,1,0.46,0.047
2025-09-09,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Premium,Recurrente,C03132,36,M,2024-12-06,9,Sí,No,Web,Mobile,Nublado,No,1.11,78,9,0.191,3,35000.0,1517.8,35236.47,5589.17,77343.44,9905.71,8848.42,1772.37,2109.27,3000,25635.77,51707.67,50,9,0.221,0,1,0.67,0.022
2025-09-09,GYM002,oberFiting - Belgrano,Belgrano,CABA,Trimestral,Recurrente,C03008,23,F,2024-09-13,12,Sí,No,Web,Mobile,Frío,No,0.87,58,6,0.314,3,54000.0,1274.76,18915.67,3302.9,77493.33,10945.51,5252.44,2069.6,2180.73,0,20448.28,57045.05,91,8,0.269,0,1,0.56,0.011
2025-09-09,GYM003,oberFiting - Recoleta,Recoleta,CABA,Premium,Recurrente,C08521,38,F,2024-02-29,19,Sí,No,Web,Desktop,Frío,No,0.94,48,16,0.229,6,35000.0,741.07,52578.46,3079.58,91399.11,9458.63,6639.39,2593.56,356.08,0,19047.66,72351.45,28,8,0.077,0,0,0.86,0.029
